phone;amount;comment
79311786389;сумма;manual
79482604743;сумма;test
88007131238;22659;manual
79632461438;9458;import
88002956090;18011;manual
79338861146;сумма;test
88008983955;сумма;import
88005666068;31933;error
79887866760;сумма;test
79507972421;N/A;ok
88009542869;сумма;error
79103650673;52862;import
79432912534;53001;test
88003344750;15049;error
88005574777;66899;ok
79302438192;N/A;ok
79899697122;34251;import
88002217947;N/A;ok
79256356480;N/A;test
79671478117;59795;manual
79256807021;N/A;test
88003546272;79270;error
79169190429;сумма;ok
88002783682;оплата;error
79213075506;оплата;manual
88009893122;N/A;error
88007359160;56553;import
79470356265;сумма;ok
79832002854;63490;error
88003633879;46498;error
79962850018;63382;test
79308212507;66581;ok
79650927103;N/A;test
79549791809;сумма;test
79308333038;86896;import
79662952249;6933;test
79784284773;сумма;ok
79490860615;8957;import
88001106334;оплата;ok
79394437442;23116;import
88003326875;сумма;error
79961545576;32253;manual
79993628541;оплата;import
79342723020;N/A;error
79368666019;N/A;manual
79844249175;20081;test
79857801215;21855;test
79438106694;N/A;import
79993432110;N/A;manual
79319645685;оплата;manual
79957074772;сумма;ok
79504412855;оплата;import
79724837605;сумма;error
79418871117;оплата;import
79473227482;сумма;ok
79904471059;44868;manual
79585641734;92339;import
79656791829;54980;test
79905818609;N/A;error
79955303127;сумма;manual
79209499397;N/A;manual
88009846934;сумма;import
79207133487;сумма;import
88001798072;13913;ok
79956964336;44759;manual
79481753946;39694;import
79436911483;72189;import
79871464915;14142;error
79667792460;N/A;error
88006979132;N/A;test
79336131378;22586;ok
79762922268;сумма;error
79639316009;29457;test
79524224774;49311;error
79224718227;оплата;test
79704001937;оплата;test
79443621570;оплата;ok
79877985347;1383;import
79577157144;оплата;ok
79147629763;оплата;test
88005522846;7189;manual
79414425117;27018;error
79710308270;оплата;test
79623569888;84600;ok
79757126813;2795;ok
79609876731;18046;error
79245237269;оплата;import
79544299930;44304;manual
79747924220;N/A;error
79523160244;оплата;ok
79899793870;N/A;ok
79978060401;56961;import
88009463886;85452;error
79187758792;94069;error
79902654185;39624;test
79296909762;оплата;manual
79826968053;N/A;manual
79577195897;19441;ok
88005612958;оплата;error
79949959087;оплата;manual
79679541211;5388;ok
79932568362;оплата;manual
79946836894;64660;error
88006003926;N/A;manual
79505843653;27236;ok
79481304997;8480;import
79106352189;75137;ok
79788071205;N/A;manual
79064822654;оплата;import
79499594869;N/A;error
88005643754;94377;test
79435863080;сумма;manual
79606658720;21079;error
79772845243;8295;manual
79944313497;79135;manual
79356999644;12739;error
88007994581;сумма;test
79496858888;77709;error
79789620434;оплата;import
79862184411;41692;manual
79245161488;N/A;test
79387114660;оплата;import
79936340655;оплата;error
79200334253;сумма;import
79777529563;N/A;ok
79952902915;сумма;test
79146680515;оплата;manual
79153357742;44695;ok
79189977369;сумма;test
79124675367;47057;test
79526322123;8028;import
79232874808;32225;test
88005841994;61864;manual
79273650815;оплата;error
79391315108;сумма;test
79562634367;оплата;manual
79347333340;сумма;import
79955361994;оплата;manual
79422589184;34727;import
79272983071;96994;manual
79536196266;36976;error
88007547324;58235;error
79930152436;55513;error
79691492623;26850;error
79789125379;сумма;test
79355086731;сумма;manual
79752640326;43036;test
79568913236;оплата;manual
88009155976;96420;test
79582535626;оплата;error
88005737771;N/A;ok
79679326366;13159;manual
79301441952;5734;ok
88009999432;96677;ok
79674607454;оплата;manual
88003792043;сумма;import
79456434075;40370;import
88007007679;N/A;test
79684372462;оплата;manual
79592466361;сумма;manual
79232859447;84714;error
79693399313;оплата;manual
88008972385;33521;ok
88001273185;N/A;manual
79967395291;39272;error
88001995955;оплата;test
79854125977;20959;ok
88001915816;77514;ok
79734316297;оплата;error
88001238320;16667;ok
79062583550;сумма;error
88008393943;оплата;error
79289842226;37578;manual
79553901557;40904;test
79073285475;44608;test
79883586121;оплата;error
79798267415;28260;ok
79257093001;оплата;error
88002887691;сумма;manual
79553644007;сумма;manual
79806553747;42823;error
79736812719;сумма;ok
79249661488;N/A;error
79184593391;13599;test
88008971781;16065;manual
79443828147;66037;import
79959428517;28702;error
79510641231;10696;test
79206198758;оплата;error
79125395645;49699;test
79696865846;оплата;test
88004909563;85812;test
88009476321;22228;ok
79205063599;91811;error
79586916479;оплата;manual
79597826451;13730;manual
88009718853;N/A;test
79360434415;N/A;error
79898266320;21863;import
79991857751;28795;manual
79886448573;оплата;ok
79148308814;оплата;error
79782855263;N/A;import
79348166946;N/A;manual
79637466443;7743;import
79619198994;17503;ok
79149324861;N/A;error
79380140552;N/A;error
88006404014;оплата;import
79533368235;оплата;test
79105712252;оплата;test
79729578136;46923;import
79718536672;оплата;ok
79683658802;N/A;error
79488947267;оплата;import
79335580683;99645;manual
88009704589;67858;import
88008315487;N/A;error
79211565387;сумма;manual
79455084053;32977;ok
79314418212;сумма;test
88009137994;15429;error
79299217764;12712;manual
79551251899;N/A;test
79932988914;9743;test
88002877045;оплата;import
79548881854;4240;manual
79709196638;47358;test
79496943076;3097;test
79919933836;сумма;error
79446621860;58664;import
79748194706;N/A;error
79743644998;25067;ok
79596482121;N/A;error
79681836214;1691;error
79032013741;28248;import
79687057897;сумма;ok
88006003532;сумма;ok
79154011032;оплата;ok
88006094517;54269;test
79265865858;82980;manual
88004718035;N/A;import
79294071991;69486;import
88004582043;оплата;test
88002082347;33656;error
79938845271;22116;ok
79517298711;57610;error
79938837599;59801;error
79351977245;N/A;ok
79128238686;N/A;import
88006606582;оплата;import
79127307227;72766;manual
88004989986;14837;manual
88003657711;оплата;ok
79231369435;оплата;ok
79008311867;оплата;manual
79796991609;37056;test
79173193143;N/A;error
79776260144;N/A;test
79262170257;оплата;manual
79588025842;24216;manual
79804279376;оплата;test
79468492373;N/A;manual
79795394534;2789;test
79328540016;37380;import
79922907317;оплата;test
79078902255;29257;import
88005759324;сумма;import
79814213083;34490;ok
79874200131;36733;import
79205486727;87381;import
79922060591;N/A;manual
88003964661;оплата;ok
79800841697;N/A;test
79309581467;N/A;error
79579766492;сумма;error
79686137591;оплата;error
88009186069;48900;test
79470784131;N/A;error
79958461180;сумма;error
79423001709;оплата;error
79799845623;24299;import
79206936515;сумма;manual
79781986415;47334;manual
79838328084;оплата;ok
79754139886;сумма;ok
79537574204;сумма;error
79616823933;6109;test
79346474930;76950;manual
79977476084;оплата;import
79223466082;28852;import
79184064638;сумма;test
88004146812;5555;ok
79586930352;10996;manual
79111042479;сумма;ok
79321866692;N/A;error
79575556706;31127;error
88004142369;7017;manual
88002031535;63908;error
88009137484;N/A;import
79727307162;N/A;import
88009879725;60266;manual
79512946950;9882;import
79589056979;11061;test
79854192424;N/A;ok
79255237050;N/A;import
79996913652;N/A;error
79396130146;48177;import
79798047596;сумма;import
79126559637;11861;import
79654932969;N/A;import
79329851524;N/A;error
88009403492;N/A;error
79813151803;32046;manual
88006531623;79163;error
88005412487;оплата;manual
79908942622;63215;test
88009863113;98536;ok
79356204628;48970;test
79199673328;оплата;test
79531236078;сумма;import
79153105015;оплата;import
79954435037;сумма;error
88008532031;35989;manual
79108373801;оплата;import
79255290927;N/A;ok
79565529998;сумма;manual
79732826783;N/A;import
79022881040;оплата;ok
79996682389;52570;manual
79474118633;оплата;ok
88004859335;35009;ok
79445070830;51339;manual
88002635947;оплата;manual
88007514076;оплата;import
79179179878;оплата;import
88006843773;N/A;error
79936855875;оплата;import
79087663565;сумма;ok
79716539279;47566;manual
88008288561;53252;manual
79522074730;6643;ok
79802833639;сумма;manual
79224247913;21621;import
79804725665;N/A;test
79230403624;4663;ok
79727718079;N/A;test
79427476832;N/A;manual
88004123685;сумма;test
79040221525;72435;error
88001813992;сумма;test
79938814053;15890;import
79675234592;58965;test
79656868775;22995;import
79416886195;оплата;import
79863030802;57911;manual
79284993130;60534;manual
88008402812;22560;test
79886543770;N/A;import
88001815480;47076;manual
79902198083;72835;manual
79338696342;43688;manual
88004984244;21648;test
79656560701;сумма;import
79231236616;сумма;ok
79188397275;оплата;manual
79961396356;сумма;ok
79865092294;76198;import
79467010471;оплата;error
79328589098;36957;test
79882861319;оплата;test
79208808013;67766;manual
79088216243;10252;import
79948761952;сумма;manual
79855501351;оплата;manual
79573857831;N/A;manual
79705137086;7182;error
79586538095;сумма;error
88002118067;оплата;manual
88008756841;N/A;import
79769155131;14752;manual
79784215396;51214;ok
88002871087;12405;ok
79153284265;оплата;import
88004788356;4939;ok
79837607602;27084;error
79884126750;N/A;manual
79151613192;8029;error
79732019439;N/A;import
79396609022;сумма;error
79859938929;11934;error
88004437844;64010;error
88009465452;15607;test
79353643486;сумма;error
79869304851;сумма;test
88008069244;27330;test
88001199933;сумма;manual
88005358529;48602;test
79414758374;N/A;import
79399088730;сумма;manual
79446426897;сумма;ok
88005626222;оплата;import
79372472777;N/A;manual
88009753755;8311;manual
79899876985;5684;test
88001439484;N/A;test
79504820291;50372;import
79689934528;N/A;error
79659395259;91992;error
88006772396;оплата;error
79122558815;N/A;test
79684298269;8306;import
79921246204;сумма;ok
88005009930;сумма;test
88001041983;сумма;ok
79172630666;N/A;manual
79698819778;6664;manual
88003887820;12091;error
79500133816;оплата;import
79648987364;40480;test
79423050357;63485;ok
79179804508;18747;import
79214896931;43743;import
79107516972;сумма;ok
79275236902;55529;test
79277585908;43869;ok
79173136431;4526;ok
79971037369;23576;test
79254966335;сумма;test
79769485779;N/A;ok
88004034513;4638;import
79378106856;54063;error
79799948347;N/A;error
88003321071;37178;ok
88009428016;оплата;test
79488556094;42114;error
88001492673;N/A;import
79713351288;53571;test
79865849475;оплата;manual
79092764243;80439;import
79179497432;N/A;test
79297720282;47594;manual
79943021466;сумма;test
79563366318;оплата;manual
79928931050;56133;error
88007878383;N/A;test
79488425287;3858;error
79059355707;41800;error
79155965959;64463;test
88006335056;сумма;import
79745687474;24691;error
79598138343;сумма;ok
79850377489;4856;import
79982921355;91210;ok
79651479226;11580;ok
88001022027;оплата;test
79763304836;30952;test
79276826385;5236;test
79265240561;оплата;error
79557459392;85219;manual
79476447194;2039;test
79587933182;оплата;manual
79364803164;сумма;error
79393394052;N/A;import
79544548373;оплата;test
79599233972;оплата;ok
79980900759;сумма;test
79241925149;19978;test
79106774737;сумма;import
79351593739;84716;error
79168799711;1249;test
88009926888;47962;manual
79331932640;25881;ok
79192272226;оплата;error
79675799055;4323;import
79556165432;оплата;test
79385501145;N/A;error
79843917733;8274;ok
88006658218;N/A;test
79906650705;42605;import
88008286221;32494;ok
79564581782;31863;manual
79559658192;43178;test
79967819948;оплата;test
79944575836;сумма;manual
79221049922;63945;ok
79807487471;N/A;test
88008506434;2036;manual
79717570633;N/A;manual
79172092311;13039;ok
79914231247;41818;ok
88008245775;сумма;test
79915274767;N/A;import
88009092815;оплата;import
79999281713;оплата;test
79798321426;20092;import
79744565743;N/A;manual
88008715921;сумма;error
79969914918;N/A;manual
79467311676;87897;ok
79288153730;51177;import
79660072438;25185;import
88001875535;оплата;test
79624777678;оплата;error
79511378258;оплата;import
79735732340;14383;manual
79132850730;15494;test
79582485084;N/A;manual
79273644461;46911;import
79452348278;56401;ok
79847232959;оплата;error
79592234629;N/A;test
79754489693;сумма;test
79194353539;35931;manual
88009312028;оплата;import
79815924089;23846;manual
79336780608;сумма;import
88006946868;3506;import
79556747866;оплата;ok
79433998714;оплата;import
79169166572;33129;manual
79736235735;сумма;import
79115163237;90183;ok
88006344844;5540;manual
79827055087;оплата;ok
79762751921;оплата;ok
79184285522;сумма;ok
79108432455;сумма;ok
79174938025;2275;error
88004628824;38088;ok
79614325199;37905;ok
79959468286;сумма;test
79608858296;46062;import
79692111710;99329;manual
79385081987;сумма;test
79607807177;сумма;manual
79589833471;3763;ok
79423753240;38736;import
79769831417;сумма;manual
79154241881;сумма;ok
79475261633;сумма;ok
79299233500;26916;ok
88009742367;68183;import
79715447167;оплата;import
79299760556;31308;import
79845019060;12986;manual
88002767070;76022;error
79372448075;35463;ok
79970439297;62254;manual
79418881634;сумма;ok
88006333981;84771;error
79479381868;оплата;ok
79581995707;8817;ok
79355341337;84480;error
79581949919;96397;error
88003004837;47385;manual
79734897412;18684;test
79314863751;оплата;manual
79191652658;80058;test
79282286068;сумма;test
79121911914;оплата;error
88006637817;36749;test
79651009327;37346;ok
88002177632;23884;test
79940471341;25486;test
79639749236;79311;error
79828859258;сумма;test
79918441475;N/A;ok
79174534432;оплата;import
79222154904;N/A;ok
88004086722;оплата;manual
79992955640;46559;manual
79415046295;N/A;ok
79256957666;6141;test
79824969978;оплата;test
79279613640;61320;manual
79549407179;оплата;test
79551139043;44528;ok
79573534414;10541;error
79415675613;оплата;test
79619174119;27638;error
79926033340;26946;error
79606935450;40148;ok
79247494426;сумма;manual
88007054399;71570;manual
79891735660;1946;import
79617637438;38010;test
79612356144;оплата;manual
79349789085;оплата;test
88004426117;91181;import
79069942372;53018;error
88004024897;оплата;manual
88002668344;сумма;error
79943004121;N/A;test
79629008749;N/A;error
79795447459;22285;test
79838266214;сумма;ok
79746480856;сумма;import
79601537916;N/A;test
79023495569;17051;import
79621905373;N/A;error
79909129193;89411;manual
79223392782;N/A;manual
79267784721;1236;manual
79772727857;40896;import
79785729369;N/A;test
79258613616;3181;error
79957184803;оплата;error
79115678674;42542;import
88006491727;N/A;ok
79634736136;N/A;test
79702075969;N/A;test
79338892207;57348;manual
79162667051;сумма;error
88002317387;сумма;ok
79561217639;81453;ok
79178303069;сумма;manual
79545057304;20642;ok
88006294190;N/A;ok
79719100493;N/A;error
79176217287;65859;error
79201168237;88401;import
79251584562;оплата;test
79584959503;оплата;manual
79938659786;2331;ok
88002077888;37873;import
79323173886;оплата;ok
88003578494;51620;manual
79320446381;26394;test
79926163113;73235;manual
88005692440;оплата;test
88004594558;47568;import
88002534252;45601;manual
88006486453;43247;test
88007187710;41916;ok
79212022604;N/A;import
79906988377;89397;ok
79163809226;11092;manual
79642749040;N/A;error
79861264735;N/A;ok
79640806928;97909;ok
79857047233;оплата;import
79542608888;сумма;test
79623885031;1825;test
79599604544;сумма;test
79717115302;оплата;ok
79780616423;сумма;error
88009601919;6934;ok
79502720500;сумма;error
79473047053;оплата;import
79117615334;31668;test
79686103090;оплата;import
79914181720;N/A;ok
79686655717;98199;error
79577684580;сумма;manual
79809644772;оплата;manual
79392472518;86392;manual
79368501606;N/A;manual
88006584517;сумма;manual
88002515717;20580;ok
79701042320;сумма;import
79891428425;61642;error
79835977623;сумма;manual
79534374259;N/A;import
79403960856;89215;import
79495882393;оплата;manual
79677471833;4941;test
88009391765;N/A;manual
79224182262;75279;test
79770517322;42361;error
79947335232;27474;error
79849734982;2249;import
79251426655;19770;import
79212832962;50910;import
79414565089;41937;manual
79758999423;оплата;test
88009567114;73578;error
79445037705;оплата;error
79921981567;сумма;error
79349715282;оплата;test
88009105653;оплата;test
79938877795;38807;import
88002451737;оплата;ok
79363132346;39083;import
88008237616;оплата;error
79693880926;оплата;error
79319341675;48407;error
88005576851;сумма;manual
79139844317;11815;manual
79936373090;27043;ok
79191795763;сумма;import
79253962915;98867;manual
79928746292;сумма;test
79813527392;54810;import
79879975369;оплата;test
79922535929;35761;ok
79744914843;41652;error
88004788483;сумма;ok
88003684858;77726;manual
79251486075;32424;import
79232676893;сумма;manual
79542991774;58734;manual
88003004814;71746;import
88009886832;оплата;import
79837114765;оплата;ok
79422449697;15505;test
79255369622;оплата;import
88006093176;30942;error
79413635883;N/A;test
88001822150;13565;manual
79785175842;N/A;error
88001721358;15570;manual
88008845037;89943;import
79294979864;сумма;test
88007397053;68135;ok
79728498647;сумма;ok
79749495921;оплата;error
88004515437;N/A;error
88008556913;оплата;ok
79734305691;сумма;error
79117186788;N/A;test
79602710410;оплата;manual
79546089807;N/A;error
79468320942;сумма;ok
88003699278;оплата;ok
88004533264;оплата;import
79273143776;N/A;ok
79570980331;25286;error
79489073667;N/A;error
79677070055;сумма;import
79407093047;N/A;ok
79947411766;N/A;error
88005769859;оплата;import
79676253059;21117;test
79955459623;40652;manual
88008522665;98044;ok
79880779447;96609;import
79056597751;22379;manual
79896195028;оплата;import
79816674596;9320;test
88009306931;N/A;manual
79122097831;38581;manual
79845525911;88258;manual
79715329346;22603;import
79982942307;сумма;error
79778775046;оплата;ok
79877809518;41913;manual
79797776426;оплата;error
79362118661;5067;error
79607283289;85521;error
79295656385;49237;manual
79624786610;N/A;import
79886145809;27714;error
79822887067;84402;manual
79249466810;сумма;error
79504448264;N/A;import
79455293499;сумма;manual
79280469409;оплата;manual
79779425062;сумма;error
79241030348;6708;ok
88007367436;13504;import
88005579998;26781;manual
79899250875;N/A;manual
79668071868;сумма;error
79890071765;сумма;error
88004664977;9222;test
79708499248;N/A;manual
79438030558;сумма;ok
79650313456;35627;manual
79772171933;9072;manual
88008161172;25832;test
79609323441;оплата;error
79960175267;N/A;import
88001162838;69259;manual
79853004514;оплата;error
79998839425;N/A;import
79793732695;N/A;import
79193952755;465;test
88004279351;оплата;manual
88007218799;10934;test
88003891428;41443;test
79138680294;99460;error
79323777782;74489;test
79455208166;38072;manual
79447987898;98068;test
79557638997;71936;test
79148396119;оплата;test
88009361633;21437;import
79838472766;оплата;manual
79786329691;оплата;error
79524572228;45685;import
79251378178;оплата;manual
79145648721;оплата;test
79344663178;33906;manual
79665694955;8147;manual
79144866819;52660;ok
79502795168;N/A;manual
79132165435;52093;test
79709410722;26544;ok
79374381048;оплата;ok
79824135133;95817;manual
79702439303;N/A;ok
79596301879;84647;manual
79758361511;49234;test
79834396621;4295;manual
79646639848;N/A;ok
79676175068;сумма;error
79551256161;2969;error
79336139934;86983;manual
79465171005;43902;error
79626382023;53353;import
79129987514;27621;ok
79997113940;67777;error
79353029645;оплата;import
79557082793;N/A;ok
79378642376;48820;error
79129034463;47827;error
79267772953;оплата;test
79182224895;15194;manual
79684599092;82250;manual
79783238000;N/A;manual
79335698421;N/A;ok
79995996735;52931;import
88006089420;36902;ok
79883301588;21899;test
79047878781;30913;manual
79381488987;63310;test
79442244955;25724;import
79679104398;оплата;ok
79676925292;12777;import
88007502421;сумма;manual
79741471425;сумма;ok
79353795991;255;test
79233687186;сумма;error
79637620434;оплата;error
79371324535;7273;ok
79198718395;55509;test
79941137520;33147;ok
79804938049;30598;manual
79816500400;26342;error
88008965591;сумма;ok
79001246484;29818;manual
79843303471;сумма;import
79058168799;2580;manual
79193817594;сумма;error
88009553473;сумма;import
79853902437;2529;ok
79862791776;21304;import
88006394587;81300;test
88009825979;64072;error
79795684186;сумма;ok
79740872251;37855;error
88001814290;66556;import
79199493235;81881;error
79623844190;N/A;ok
79829957895;58889;import
79914988841;сумма;manual
88006958280;N/A;manual
79376240746;56264;manual
79075904702;46205;error
79396641884;15565;manual
79336152599;оплата;ok
79522839577;15658;error
79512093955;9573;test
88001453159;41093;manual
79567285128;35436;manual
79724865150;25429;manual
79196438255;N/A;import
79177524466;оплата;import
79277226816;сумма;test
79538559841;сумма;test
79502357963;сумма;error
79348638970;N/A;ok
79593519938;40015;manual
79630375016;N/A;import
88002602695;N/A;import
79216668955;14845;error
79896529347;N/A;error
88004572216;81615;test
79139985468;94359;ok
79856769730;37375;test
79997385403;оплата;ok
79862123496;49026;manual
79324681962;17383;manual
79916996607;N/A;ok
79103423944;59637;test
88003444513;N/A;test
79475837546;сумма;import
79244814725;64616;ok
79154627315;сумма;error
79925100834;оплата;ok
88009866376;оплата;ok
79684406575;48865;error
79109072499;97634;manual
79369055892;68732;error
88007489729;оплата;manual
79641398166;82563;manual
79236626332;оплата;import
79443049051;50494;test
79741716783;95590;ok
79251497829;сумма;manual
79923262050;сумма;ok
79788729102;сумма;test
79424904877;49723;error
79311584019;оплата;manual
79072632169;сумма;error
79733985735;оплата;manual
79304386205;38934;test
88004961660;N/A;manual
79337822457;8653;manual
79150281696;56282;ok
79586725575;14354;error
79736216292;52643;import
79685512128;N/A;ok
88007217212;N/A;manual
79342103932;5182;ok
79692610397;95560;import
88001397320;16486;test
88002839121;сумма;test
79691749006;22388;ok
79908842801;N/A;import
88009573545;N/A;import
79154731459;N/A;manual
79039467846;N/A;test
79837121274;34119;test
79907384299;N/A;manual
79042829398;17470;test
79261042139;оплата;test
88006521879;18065;test
88006594174;21531;manual
79692930051;оплата;import
79896519811;оплата;error
88005533113;N/A;manual
88008613360;сумма;error
79873289927;N/A;import
79873492939;N/A;ok
79922313656;14797;ok
79059074264;71525;ok
88002273262;оплата;ok
79668496808;сумма;import
79054923925;31182;manual
79742328395;8151;ok
79842237045;N/A;manual
79972246576;98514;manual
88005974511;43558;import
79766342382;N/A;error
79777969756;оплата;ok
79566229215;сумма;error
88007924342;N/A;error
79164997736;сумма;test
79171908232;N/A;test
79514321321;96459;import
79956903548;5295;error
79101614642;44807;manual
79534991008;35434;error
79234068692;12886;ok
79927867622;17301;error
79583935930;сумма;test
79914418990;44708;error
88002087435;N/A;import
79058329800;N/A;test
79127589224;23493;manual
79801943210;30177;manual
79221900404;59366;import
79727578983;44691;ok
79167359108;оплата;error
79173118243;2480;import
79363204158;N/A;error
79244137696;44093;manual
79910060807;75687;ok
79558329583;оплата;error
79673451642;76548;ok
79695127662;N/A;test
79521247430;оплата;error
79881450761;сумма;ok
79939909465;47932;ok
79684154228;12881;manual
79528728952;оплата;import
79967535312;13942;error
79208054321;17577;test
79370263862;оплата;test
88004448323;76667;error
79537894987;оплата;manual
79410630200;23721;import
79129853384;16506;error
79753925557;44006;error
79114376370;75945;manual
79696666728;19143;error
79981843939;сумма;test
79706910278;оплата;manual
79444585922;N/A;ok
79854314138;оплата;ok
79217982292;сумма;error
79634784544;N/A;import
79226307063;21706;test
88006591496;оплата;manual
79389258756;31728;manual
79730114086;N/A;error
79344094473;12361;manual
79816277056;21949;import
88004637819;46972;ok
79188508131;N/A;manual
79777674078;56804;manual
79740800355;сумма;test
79121147135;84153;manual
79725663417;19866;manual
79306730489;N/A;manual
79782402161;N/A;ok
79203446393;сумма;test
88006154542;4161;manual
79506067999;сумма;manual
88007455122;оплата;manual
79395367192;N/A;error
79488732795;12908;test
79593031027;оплата;manual
79407975948;N/A;error
88008045839;45466;test
79983797854;34151;test
79825670160;N/A;test
79591879524;64759;manual
79495642081;59171;manual
79823489445;сумма;test
79909736182;90671;test
79282222115;N/A;manual
79150944820;оплата;manual
79308130959;8196;manual
79166504680;сумма;ok
79251695320;N/A;manual
79441705060;N/A;error
79481859440;1992;error
79169354186;31151;ok
88006663719;21282;test
79182112371;оплата;import
79236587217;48078;test
88003488639;N/A;manual
88005734762;45998;import
79666245056;сумма;ok
88008899053;N/A;import
88004808616;сумма;test
79394649393;34018;test
79809575276;оплата;import
79921945308;оплата;error
79733176567;3776;ok
79841299669;20379;error
79365734646;N/A;test
79777865587;13378;import
79355378851;70315;ok
79989397040;N/A;error
79104816523;сумма;test
88004432286;сумма;test
79654776984;оплата;ok
88005766824;43643;ok
88006428399;89751;ok
79229724018;оплата;error
79262573305;39415;manual
79179248097;сумма;ok
79883669914;оплата;import
79553981502;84493;ok
88005087253;77215;error
79737081361;49947;test
88001064590;сумма;error
79712909547;сумма;test
79337503006;сумма;ok
79172782191;17938;error
79705275493;сумма;manual
79277922511;N/A;ok
88007985064;оплата;ok
79689461399;83081;import
79506422058;55343;test
79122254926;3165;import
88009899179;55440;manual
79495968542;сумма;ok
79764393483;N/A;manual
79679969468;44477;test
88009739731;49528;test
79180094701;21607;test
79142837697;15698;error
88006611940;оплата;error
79906219134;8778;error
88008712986;37711;error
79446286663;сумма;error
88005731051;N/A;test
79749784815;50947;error
88007545142;24295;test
79596743236;44404;ok
79679037661;14827;manual
79723506795;сумма;test
88009999541;57176;import
79199429548;сумма;error
88009154777;N/A;error
79399845948;34669;test
88007671848;9433;ok
79749681651;66477;import
79475244628;N/A;test
79976342629;N/A;error
79336924025;сумма;error
79423003526;82236;test
88006454885;N/A;ok
79494614545;35460;test
79358317794;2941;manual
79229691988;оплата;test
79619131592;N/A;manual
79364774740;86411;test
88007802188;N/A;error
79266038338;10853;test
79207169447;сумма;test
79544064273;29081;import
79792124279;53879;error
79127092772;N/A;error
79201637371;N/A;import
79147729455;9796;import
79816229693;сумма;test
79355721223;N/A;error
79877852562;17134;import
79119173174;N/A;test
88008581525;82672;error
79468888193;N/A;manual
79771387304;47675;test
79116768494;65985;error
88001005763;оплата;ok
79559353650;78426;ok
79613299330;сумма;error
88003693473;оплата;test
79059438398;8704;ok
79121665979;20539;test
79781865998;12230;error
79210449915;сумма;error
79690503292;сумма;error
88007715789;N/A;ok
79741580831;46781;test
79159625929;12221;manual
88005621482;оплата;import
88007113970;90423;ok
79253135018;65615;import
79189602912;29373;ok
79590644188;N/A;error
79766126153;16735;import
79115854989;73060;ok
79714954847;37471;error
79574841593;81638;error
79311410025;48363;test
88008692235;оплата;manual
79591952194;13485;ok
79222844348;21713;ok
79410376697;сумма;manual
79189813971;73010;error
79436732119;7513;error
79422118888;N/A;error
79951394508;44017;error
79581643931;оплата;ok
79330491072;62116;error
79968806642;оплата;manual
79476751924;N/A;import
79071009637;N/A;ok
79112832959;3066;ok
79705541873;оплата;ok
79360878973;27392;test
79579188146;95367;test
79716414067;N/A;test
79747413733;N/A;ok
79840484570;оплата;test
79549498982;19707;manual
79917064634;74554;import
88002017884;сумма;ok
88008796796;оплата;ok
88004668214;оплата;ok
79147459839;58425;error
79502285797;сумма;ok
79759766696;40782;ok
88004533896;53081;import
79433816029;26503;manual
88007754829;сумма;test
88005657463;37990;error
88005253150;оплата;manual
79807685294;оплата;manual
79894453221;сумма;ok
79174765264;78884;manual
79859408750;23715;import
79532541035;N/A;test
79874295114;сумма;test
79842585886;26838;test
79792993132;2581;test
88001355561;4650;manual
79732914448;N/A;error
79259140695;95985;import
79850382045;10605;manual
88009076526;оплата;import
79470527045;29198;manual
79947018521;76054;import
79485635278;N/A;manual
79167904068;N/A;error
79781204740;оплата;ok
79906849232;53759;manual
79609739376;98320;manual
79352491467;N/A;import
79390855437;оплата;test
79862864709;44119;manual
79655166528;оплата;error
88005566957;92905;error
79457061886;7112;test
79308541891;14870;test
79646864389;оплата;ok
88002625041;N/A;error
79490151531;N/A;import
79257459616;73368;test
79753128663;оплата;test
79926484409;20211;test
79443215123;сумма;import
79597267030;59817;ok
79732059856;31407;manual
79370641377;оплата;test
79499578856;оплата;manual
79284542288;N/A;manual
88002183663;41874;manual
79923354522;70117;manual
79657709379;48896;import
79788052838;75839;import
79870741841;N/A;manual
79174567631;оплата;import
79179636750;11497;ok
88008579926;15591;error
88007186339;14807;error
88007419482;23705;error
79616193390;14494;ok
88004065320;13334;ok
79817356383;60158;manual
79422622323;сумма;ok
79588635477;оплата;manual
79918538840;оплата;manual
88008405327;оплата;test
79119819197;оплата;ok
79789930667;45053;import
88007498093;сумма;manual
79685196498;оплата;test
79995947498;сумма;import
79293743919;7828;import
79427698238;оплата;import
79674300766;74737;ok
79133923310;47494;import
79483127117;34124;import
79258198803;23725;error
79885632670;14917;test
79852269648;сумма;error
79534070827;1603;manual
79308915247;сумма;import
79863972535;сумма;import
79392828905;оплата;error
79997308770;834;test
79677308162;63684;manual
79429539550;23545;test
79402312753;36279;import
79192631052;87251;manual
88008597684;93590;test
79693502428;46556;test
79489187625;сумма;import
88008479623;26862;import
79228012252;сумма;test
88001623592;сумма;error
79153934774;9852;ok
79101774868;29187;manual
79794445527;оплата;test
79082340219;43253;error
79768589478;49657;ok
79146262223;26160;test
79866048516;N/A;error
79158081772;39859;test
79507748767;35570;ok
79101964091;N/A;error
88005164661;35686;ok
79915840368;оплата;error
79968209534;20593;manual
79955203847;85556;import
79603283720;оплата;manual
79745711792;сумма;error
88007551872;N/A;ok
79634254119;оплата;manual
79889858434;13718;import
79695014641;48028;error
79804404885;73682;test
79282382394;сумма;manual
79847538334;оплата;import
79761221732;оплата;manual
79566776995;44224;import
